Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0]",5.203312522860717,1.8525401208229453,5.001294656021356,0.4590715819327779,22366,2,3
"[1, 1, 0, 0, 1]",4.524385957115946,2.4812545266274806,4.961445319384974,0.47146930751026117,91927,3,2
"[1, 1, 0, 1, 0]",4.402847028789818,2.7461471567797298,5.080128149258252,0.4920539090415012,142,3,2
"[1, 1, 0, 1, 1]",2.7715244049338317,2.818120380218827,4.96540963171161,0.40044093614184534,33449,4,1
"[1, 1, 1, 0, 0]",4.514771447532509,2.405785272664338,4.957098908898791,0.45182954486117083,63408,3,2
"[1, 1, 1, 0, 1]",2.8299561125756685,2.927545292095166,5.014912291128412,0.454284144022814,19624,4,1
"[1, 1, 1, 1, 0]",2.241956518762594,2.790112694636698,4.977434413588301,0.4854859922858267,95788,4,1
"[1, 1, 1, 1, 1]",0.0,0.0,4.943314031996365,0.5111937128977159,24996,5,0
"[1, 0, 0, 0, 0]",5.421533699533703,1.287945277085239,4.887428749684845,0.42768402528148375,85762,1,4
"[1, 0, 0, 0, 1]",4.881555329128489,2.0639721575706926,5.067829145625886,0.4916953861184344,34216,2,3
"[1, 0, 0, 1, 0]",5.054444036032798,1.781832228121025,5.031202350281924,0.40456847728915263,15718,2,3
"[1, 0, 0, 1, 1]",4.622847736807589,2.3267409758420188,4.98138228634188,0.41216443943457043,94352,3,2
"[1, 0, 1, 0, 0]",5.226251846463903,1.8450924383113085,5.110784061682148,0.4724482296994377,22971,2,3
"[1, 0, 1, 0, 1]",4.582716847270889,2.3883737515969785,4.958100395114157,0.4534626272761419,64984,3,2
"[1, 0, 1, 1, 0]",4.27863950087695,2.4832309338419027,4.96486822155802,0.4305189934479589,38794,3,2
"[1, 0, 1, 1, 1]",2.5517655225722122,2.8128767762951363,4.99038021865913,0.4617005177704241,84808,4,1
