Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0]",4.91788153118962,1.8324534342990169,5.018453333188447,0.44407509241488713,11407,2,3
"[1, 1, 0, 0, 1]",4.261310813634797,2.4929104254020307,4.969987368063263,0.4155030729619644,95564,3,2
"[1, 1, 0, 1, 0]",4.250929053176739,2.4648369623678366,5.004591549625854,0.4421759631074062,98155,3,2
"[1, 1, 0, 1, 1]",2.9392663758594963,2.876594285879804,4.983089046247772,0.46444388769475886,72426,4,1
"[1, 1, 1, 0, 0]",4.269770385083853,2.513472061272493,5.030369928757138,0.4596003453157557,34383,3,2
"[1, 1, 1, 0, 1]",2.683010845880163,2.887301683293438,5.030229786287987,0.4439067988750669,90355,4,1
"[1, 1, 1, 1, 0]",2.836607922659205,2.915348656964699,5.036313171486389,0.4514332077658297,8298,4,1
"[1, 1, 1, 1, 1]",0.0,0.0,5.030913658415922,0.44769892733165717,19032,5,0
"[1, 0, 0, 0, 0]",5.131392111650822,1.5413817310968885,5.005597295139015,0.4519441089445435,25474,1,4
"[1, 0, 0, 0, 1]",4.895431700164089,1.9181657517332096,5.010091547669011,0.4488728297129628,28094,2,3
"[1, 0, 0, 1, 0]",4.782627286921523,1.9711500806891376,4.997793129907825,0.4741570189151954,12699,2,3
"[1, 0, 0, 1, 1]",4.214139906029527,2.3856992696826587,4.982910215515272,0.43640967737472486,94732,3,2
"[1, 0, 1, 0, 0]",4.896174043604199,1.909463801149315,5.0251175780673565,0.4200503107727921,35488,2,3
"[1, 0, 1, 0, 1]",4.099914044905332,2.5428929985187168,5.00930822149699,0.44130513541464994,16008,3,2
"[1, 0, 1, 1, 0]",3.8958105554963276,2.598766617529908,5.011062641884656,0.44803192362541583,21307,3,2
"[1, 0, 1, 1, 1]",2.739061804339459,2.8342722825255007,4.989034391638178,0.43850783728981724,29100,4,1
