Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0]",12.541665061569914,8.020279981082446,10.526949216533241,3.55560202308668,77518,2,3
"[1, 1, 0, 0, 1]",9.30403496784076,7.951670380152958,9.802110793874036,3.032682463920507,37636,3,2
"[1, 1, 0, 1, 0]",8.91338900012216,8.8005835863285,9.912354341157101,3.739778918314899,37957,3,2
"[1, 1, 0, 1, 1]",5.963329722749954,8.389581864487866,10.359423390646,3.3496716611957615,13775,4,1
"[1, 1, 1, 0, 0]",10.561693323550774,9.102956616344226,9.866643897082046,2.546603267182127,51422,3,2
"[1, 1, 1, 0, 1]",7.318501084081727,8.598426505290549,10.66904361924581,3.27515157912868,29471,4,1
"[1, 1, 1, 1, 0]",6.133872083468536,8.340950018042314,9.786128776815886,2.758308417965836,49613,4,1
"[1, 1, 1, 1, 1]",0.0,0.0,10.314301000221876,3.186137976390343,93754,5,0
"[1, 0, 0, 0, 0]",13.337117018919987,6.864621976553065,10.378266901210209,3.440440019728311,26776,1,4
"[1, 0, 0, 0, 1]",11.79546362191294,7.744768174249901,10.605576166563122,3.2907910475994444,91431,2,3
"[1, 0, 0, 1, 0]",11.39540895753443,7.457123025006963,9.745051078239452,3.4006137511560794,76089,2,3
"[1, 0, 0, 1, 1]",10.038470953318086,7.887837954792208,9.910586306709794,2.87132350912791,98094,3,2
"[1, 0, 1, 0, 0]",11.696328464989472,7.5256778747234065,9.568769720728268,2.668528811975623,22178,2,3
"[1, 0, 1, 0, 1]",10.11697416609314,7.901974720735262,9.97728449763616,3.2711734790483833,89391,3,2
"[1, 0, 1, 1, 0]",10.249408198214669,7.792358688094757,9.872765844160872,3.2441374242708316,79370,3,2
"[1, 0, 1, 1, 1]",6.868355983272391,8.52166108576043,10.195942882591787,3.1617256203778443,19988,4,1
