Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0]",13.515022647125697,7.818121966235645,5.696900680890052,9.999393437916744,3.3448375287189642,1738,2,3
"[1, 1, 0, 0, 1]",11.300436317502344,8.594852383282053,2.705583934220291,10.225285224779029,3.1510360849262966,94741,3,2
"[1, 1, 0, 1, 0]",10.977140506553212,8.237080029499452,2.7400604770537598,9.975221313328431,3.0292171204524836,68472,3,2
"[1, 1, 0, 1, 1]",7.0163728226382585,8.407635188424125,-1.3912623657858667,10.187192912874226,3.2827313403158422,545,4,1
"[1, 1, 1, 0, 0]",11.052904400733848,8.380629693475479,2.672274707258369,9.973364640723505,3.1745171960325784,27179,3,2
"[1, 1, 1, 0, 1]",7.593335142547052,8.623786062334664,-1.0304509197876124,10.04582682954105,2.937786389256341,15760,4,1
"[1, 1, 1, 1, 0]",7.389562401952365,8.656609632096862,-1.2670472301444962,9.81943398847526,3.07687177942595,29942,4,1
"[1, 1, 1, 1, 1]",0.0,0.0,0.0,10.168426080336317,3.222930360740695,18114,5,0
"[1, 0, 0, 0, 0]",14.10961199525979,6.722274664025155,7.387337331234635,10.02069185757249,3.0862763000266176,70907,1,4
"[1, 0, 0, 0, 1]",13.307848588794947,7.515232134112358,5.792616454682589,10.193535421827253,3.1656089421250986,13003,2,3
"[1, 0, 0, 1, 0]",13.297978878952149,7.7272511913155375,5.570727687636611,10.200593240010933,3.146790117602945,88692,2,3
"[1, 0, 0, 1, 1]",11.265083678572735,8.536749893482378,2.7283337850903564,10.155836569554976,3.1735691731649127,13025,3,2
"[1, 0, 1, 0, 0]",13.143827355823774,7.620381782125168,5.523445573698606,9.815805893452847,2.9948025890794714,2327,2,3
"[1, 0, 1, 0, 1]",10.633080364420108,8.06203517569031,2.571045188729798,10.071824716192094,3.1701097372804,55445,3,2
"[1, 0, 1, 1, 0]",10.605610514155185,8.476002238315331,2.1296082758398533,10.161394119428358,3.337386787920363,97375,3,2
"[1, 0, 1, 1, 1]",6.601671403851634,8.300888036693266,-1.6992166328416314,9.882483368872943,3.116380155795361,14920,4,1
