Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",16.549645084140295,4.63873659969071,10.44504234170131,2.6898706813228985,54374,2,8
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",16.143137572731632,3.9530068416716597,10.031895451745672,2.057938108715383,3378,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",15.59030474514834,4.473262783500866,9.969778940387378,2.2166988219081327,31028,3,7
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",15.511649970115782,5.028969031372867,9.891540074606732,2.271193047494073,8741,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",16.3564919371409,3.8739030012864215,10.431703917187821,2.3202207673499737,71677,3,7
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",15.898179095908677,4.911138275073741,10.163078216847103,2.18166454498118,81337,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",16.11977521014892,6.296437766547199,9.786506554630444,2.345818676260564,16554,4,6
"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1]",15.201495825744313,5.603268883423477,10.00385753184074,2.4806288493520348,67318,5,5
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",15.516238754851162,3.499419984226331,9.795286833459125,2.0663252883043253,5142,3,7
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",15.41016359420375,5.200870496212432,10.298303448556062,2.1241328121614638,5687,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",15.921709872638994,5.723097683506176,9.967051550107136,2.2735311815955215,80492,4,6
"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",15.157326413107688,5.364155023603889,9.993837777650777,2.11960547237906,52579,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",15.924288265904424,5.026151688499001,9.866926535364644,2.2685755790843447,39176,4,6
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",15.032045594703643,5.621514728513053,10.111044910015666,2.192577945431619,45401,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",16.769529157881546,5.723409237309251,10.204837667972866,2.215302295713463,41044,5,5
"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",14.717204895515103,6.583124180089515,10.122752556176879,2.2717432269148183,72089,6,4
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",16.098434197552546,4.94438175166238,9.767619615224916,1.8034373343573307,78679,3,7
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",15.88761511029104,5.019045410556777,10.19738607958456,2.2196876170663007,90371,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",15.699521754711407,5.574609041134496,10.184099784538613,2.1709099137950028,56260,4,6
"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",14.211249474003955,5.402949826901325,10.324117729110629,2.457995592241789,4623,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",15.362008775115214,5.145610894870323,9.929446661712916,2.097979006682092,34250,4,6
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]",15.78611932946172,4.563288784061783,10.20013991984696,2.095619980682057,20781,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",15.86568643666835,6.044585218247511,10.230085615418853,2.397605958379778,67443,5,5
"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",14.028553770024216,6.1396159772351035,10.12452680105269,1.9215114376554938,28352,6,4
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",15.430182923385484,4.7009377727882224,10.135240929614719,2.3847979743870877,29263,4,6
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",15.439592489162857,5.221050822729838,9.803465441718053,2.154259886511939,26113,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",15.265328155397553,5.15389978568223,10.10488743692029,2.153973893582018,52803,5,5
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",15.172732782291495,6.192915226735591,10.630890177003126,2.512767247801804,49529,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",15.882418108397077,5.17324468546966,10.027826951921142,2.3662334795403903,79714,5,5
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 1]",13.789889560669822,6.928199088212887,10.188412501436465,2.1245681843961206,14506,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",14.712249195675458,5.831312745396855,10.080081978438521,1.9864818911369468,30828,6,4
"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",12.848671908089583,6.857221358319098,9.983376998971654,2.1148108926083107,92475,7,3
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",16.73105258620088,4.482410705315737,10.264699454480187,2.085770527787423,75942,3,7
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",14.765699625178211,5.394347849569347,9.901235939205158,2.1231536052158413,74849,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",15.367396363153247,4.9013450956475815,10.07205542858177,1.9888565391736532,57681,4,6
"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",15.47617717325791,5.6638362056418945,10.195469721307298,2.375894854169683,2702,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",16.183919449641575,4.724775124302182,10.076020237065388,2.159839072901774,73214,4,6
"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1]",14.78853397811057,6.051018727913259,10.033675994129872,2.0902787545009334,57586,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",15.302306119626781,5.28188651488261,9.876463384767154,2.0749959479533664,52212,5,5
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",13.471932370294958,6.045105285572246,9.954100942937071,2.265167935387162,90254,6,4
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",15.872590681637902,3.9736189534985282,9.93066876110582,2.0034020071761436,99537,4,6
"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1]",15.05549245955026,5.24881469842311,9.940752724148902,1.9907176669994018,71118,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",15.009637134713298,5.235973201081163,9.858890291460595,2.0377788982055485,24658,5,5
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",14.058121845587324,6.047772701309887,9.878199655988967,1.8110735618393912,46571,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",15.371909836460928,5.929503654006578,10.35945131186602,2.2644555808372195,44621,5,5
"[1, 1, 0, 0, 1, 0, 1, 1, 0, 1]",15.298474403270154,5.735095883092347,9.89658051894053,2.061525426023722,69243,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 0]",14.191005887733839,6.111633363755962,9.713933979827555,2.059551429432599,17264,6,4
"[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",14.142112849395689,6.775679286777694,10.086036067610054,2.3268182940997066,55621,7,3
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",14.94477375262074,4.261365841466225,9.803694035848238,2.3825022450365814,61311,4,6
"[1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",14.666335933625636,5.581396376846204,9.888082243345478,2.076626205053011,78722,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",15.81762020561711,5.136132068529439,10.342997035356012,2.3141343828246006,50644,5,5
"[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",15.536800761497846,5.765862539484856,9.940968084157614,2.0595572667718782,63408,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",14.910512946193768,6.445594731377044,9.595174333985842,2.217925843300227,76824,5,5
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",14.059665241530206,7.184480166938004,9.915793014408822,2.106808400252784,67641,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",14.750119413093717,6.03584216647113,9.835374009554425,2.022392451164003,69257,6,4
"[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",13.972408280254657,7.409137097886486,9.841500956653535,1.9535399589983027,66692,7,3
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",16.063617431939782,5.56924607319927,10.425393120925698,2.1837364079234454,91288,5,5
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",15.341856425863634,5.684692884096872,10.35630788199104,2.3417045067633824,4475,6,4
