Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0]",12.164336142440499,7.307112123315486,4.857224019125013,10.048855447573004,3.032664623348308,67446,2,3
"[1, 1, 0, 0, 1]",11.05784216378229,8.82100456909146,2.2368375946908294,10.249641240627795,3.2730053623937283,70920,3,2
"[1, 1, 0, 1, 0]",10.138322613593107,8.234124595219097,1.9041980183740108,10.070906510709555,3.06858013444295,18196,3,2
"[1, 1, 0, 1, 1]",7.562198188051217,8.755384026682528,-1.1931858386313108,9.968684963235361,3.1664851255054347,59239,4,1
"[1, 1, 1, 0, 0]",10.147242565011076,8.120020633971375,2.0272219310397013,10.031644372971554,3.2052195606767455,93532,3,2
"[1, 1, 1, 0, 1]",6.8865584326616665,9.180469244847968,-2.2939108121863017,10.034776120323748,3.1995311403878333,30231,4,1
"[1, 1, 1, 1, 0]",6.915839066660561,8.702375813448205,-1.786536746787644,10.191568861143136,3.1135074269261347,73808,4,1
"[1, 1, 1, 1, 1]",0.0,0.0,0.0,10.28923854530817,3.2166424207385886,96064,5,0
"[1, 0, 0, 0, 0]",12.0270072450793,6.683669553890185,5.343337691189115,9.766423981749519,3.013346171481087,81066,1,4
"[1, 0, 0, 0, 1]",11.88241985105084,7.450992595677564,4.431427255373276,10.03628957720299,3.163193979114002,920,2,3
"[1, 0, 0, 1, 0]",11.774011989887965,7.563607675269244,4.210404314618721,10.053706937049645,2.898099591760189,25186,2,3
"[1, 0, 0, 1, 1]",10.263910426170021,8.141592996680126,2.122317429489895,10.07463463247502,3.0742209649964725,54854,3,2
"[1, 0, 1, 0, 0]",11.731460329630877,7.488962068992322,4.2424982606385555,10.079939282333438,3.245615769935253,76788,2,3
"[1, 0, 1, 0, 1]",10.151249042374976,8.185388737940626,1.9658603044343508,9.87953245542734,3.2082346796139283,10208,3,2
"[1, 0, 1, 1, 0]",10.689264460163109,8.095371590110608,2.5938928700525015,10.178350057663248,3.055560641370216,82096,3,2
"[1, 0, 1, 1, 1]",6.8259099562279415,8.00124554586103,-1.1753355896330886,9.839918212184674,3.079683953837369,12310,4,1
