Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 0, 0, 0]",5.0783751650240525,1.9411644390114675,5.01628997840158,0.45749607043898105,315,2,3
"[1, 1, 0, 0, 1]",4.2432325207647,2.5387270313115256,4.978321904450761,0.46190694491494455,77559,3,2
"[1, 1, 0, 1, 0]",4.318421597850444,2.456738839915211,5.009866625131134,0.4414874033951386,25697,3,2
"[1, 1, 0, 1, 1]",2.880545801111385,2.8734761049541233,4.971152728637332,0.4257680527187723,81644,4,1
"[1, 1, 1, 0, 0]",4.442875940251363,2.502219778276452,5.020945809496291,0.45162310386175286,48007,3,2
"[1, 1, 1, 0, 1]",2.9425323093393088,2.9067191148267346,5.058210235352384,0.44979301769235597,21699,4,1
"[1, 1, 1, 1, 0]",2.6896792206795643,2.9203945606090804,5.005034996455579,0.4355717969346891,3098,4,1
"[1, 1, 1, 1, 1]",0.0,0.0,4.993522476044583,0.4496370790622487,59342,5,0
"[1, 0, 0, 0, 0]",5.4247558486135645,1.460291290662131,4.989416896002312,0.4236898805319454,62462,1,4
"[1, 0, 0, 0, 1]",4.895876750890152,2.0577541908152597,4.990098817301271,0.44329947616827436,82112,2,3
"[1, 0, 0, 1, 0]",5.077948823112924,1.8269033737157334,5.008249177694842,0.43098207591866283,95696,2,3
"[1, 0, 0, 1, 1]",4.256621544092131,2.521463218988433,5.003993092495576,0.44146704760515054,48883,3,2
"[1, 0, 1, 0, 0]",4.9272924127139435,2.1066121936613853,4.9873616480936445,0.4719415189658703,41931,2,3
"[1, 0, 1, 0, 1]",4.404988260130386,2.4693562415621377,5.007377325678176,0.45445080781893404,28804,3,2
"[1, 0, 1, 1, 0]",3.97585494402849,2.648908599154782,4.995325808530122,0.45265550962247725,43859,3,2
"[1, 0, 1, 1, 1]",2.8307623822364283,2.8588209590251994,5.003434830822318,0.43483434651831143,98535,4,1
